"source_file","format","dimensions","file_size_bytes","transparency","pages_used","display_dimensions","fold_context","decorative_or_meaningful","loading","candidate_output_formats","responsive_variants_required","referenced"
"assets/icons/s12-beaker-laurel.png","png","256x256","21151","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s07-leaf-branch-berries.png","png","256x256","20826","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s13-phone-leaf.png","png","256x256","20759","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s18-email-leaf.png","png","256x256","20743","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s10-wreath-circle.png","png","256x256","20727","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s18-search-leaf.png","png","256x256","20718","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s06-accessibility-circle.png","png","256x256","20502","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s14-consultation.png","png","256x256","20473","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s06-whatsapp-circle.png","png","256x256","20170","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s17-body-contour.png","png","256x256","19992","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/posts/journal/franciele-sofiati-smiling-white-coat-portrait.webp","webp","720x900","19644","false","journal/why-aesthetic-care-begins-with-consultation.html","720x900","below fold","meaningful","lazy","WebP | AVIF where measured smaller","320 | 480 | 640 | 720","true"
"assets/icons/s11-phone-leaf-circle.png","png","256x256","19504","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s13-accessibility-leaf.png","png","256x256","19496","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s07-leaf-flourish.png","png","256x256","19449","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s13-email-leaf.png","png","256x256","19310","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s18-star-leaf.png","png","256x256","19149","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s11-envelope-leaf.png","png","256x256","19097","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s13-faq-leaf.png","png","256x256","19078","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s16-chat-bubbles-laurel.png","png","256x256","19051","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s06-phone-circle.png","png","256x256","18952","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s03-hearing-ear.png","png","256x256","18791","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s14-testimonials.png","png","256x256","18522","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s13-keyboard-leaf.png","png","256x256","18521","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s13-cookie-leaf.png","png","256x256","18497","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s06-instagram-circle.png","png","256x256","18437","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s19-corner-vine.png","png","256x256","18409","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s12-face-laurel.png","png","256x256","18368","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s19-lotus-divider.png","png","256x256","18328","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s18-location-leaf.png","png","256x256","18320","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s14-mission.png","png","256x256","18291","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s16-medicine-laurel.png","png","256x256","18270","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s02-home.png","png","256x256","18185","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s14-home.png","png","256x256","18167","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s10-leaf-circle.png","png","256x256","18105","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s11-location-leaf.png","png","256x256","18051","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s10-leaf-branch-small.png","png","256x256","17956","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s14-care-treatment.png","png","256x256","17880","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s02-sparkle-cross.png","png","256x256","17649","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s11-heart-leaf-circle.png","png","256x256","17626","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s05-profile-star.png","png","256x256","17581","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s20-profile-check.png","png","256x256","17372","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s19-wide-leaf-flourish.png","png","256x256","17366","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s05-leaf-sprout.png","png","256x256","17205","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s14-values.png","png","256x256","17145","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s12-compass-star.png","png","256x256","17100","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s03-care-hands-heart.png","png","256x256","17040","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s10-wavy-circle.png","png","256x256","16990","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s07-berry-sprig.png","png","256x256","16946","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s15-external-link.png","png","256x256","16899","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s18-heart-leaf.png","png","256x256","16823","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s15-contact-clinic.png","png","256x256","16801","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s12-open-book-laurel.png","png","256x256","16678","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s11-email-leaf-circle.png","png","256x256","16667","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s11-instagram-leaf.png","png","256x256","16615","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s19-leaf-sprig-angle.png","png","256x256","16580","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s11-chat-leaf-circle.png","png","256x256","16413","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s14-about-profile.png","png","256x256","16383","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s15-sparkle-highlight.png","png","256x256","16375","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s14-skin.png","png","256x256","16358","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s16-vitals-test-laurel.png","png","256x256","16272","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s16-care-hand-laurel.png","png","256x256","16240","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s04-shield-heart.png","png","256x256","16235","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s19-ornate-corner.png","png","256x256","16212","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s12-checklist-laurel.png","png","256x256","16112","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s06-email-circle.png","png","256x256","16088","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s01-document.png","png","256x256","16062","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s02-chevron-right.png","png","256x256","16050","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s12-star-laurel.png","png","256x256","16042","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s05-pump-bottle.png","png","256x256","16024","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s18-phone-leaf.png","png","256x256","16016","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s20-support-headset.png","png","256x256","15900","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s19-laurel-semicircle.png","png","256x256","15659","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s12-classic-column.png","png","256x256","15578","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s11-calendar-leaf-circle.png","png","256x256","15552","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/posts/journal/franciele-sofiati-white-coat-editorial-portrait.webp","webp","720x900","15534","false","journal/why-aesthetic-care-begins-with-consultation.html","720x900","below fold","meaningful","lazy","WebP | AVIF where measured smaller","320 | 480 | 640 | 720","true"
"assets/icons/s16-notebook-pencil-laurel.png","png","256x256","15472","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s13-lock-leaf.png","png","256x256","15432","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s20-lotus-leaf-circle.png","png","256x256","15320","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s02-link-chain.png","png","256x256","15282","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s14-journal.png","png","256x256","15154","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s03-cushion.png","png","256x256","15135","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s20-shield-leaf.png","png","256x256","15066","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s19-wreath-circle.png","png","256x256","15024","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s20-eye-leaf.png","png","256x256","14990","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s07-leaf-stem.png","png","256x256","14943","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s17-timing-calendar.png","png","256x256","14646","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s20-scale-laurel.png","png","256x256","14588","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s13-document-leaf.png","png","256x256","14517","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s18-instagram-leaf.png","png","256x256","14510","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s19-olive-sprig.png","png","256x256","14509","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s01-chat-dots.png","png","256x256","14505","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s05-hydration-sparkle.png","png","256x256","14438","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s05-skin-search.png","png","256x256","14321","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s13-community-heart-leaf.png","png","256x256","14321","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s01-phone.png","png","256x256","14292","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s07-palm-leaf.png","png","256x256","14104","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s19-leaf-circle-emblem.png","png","256x256","14073","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s04-lock.png","png","256x256","14030","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s05-snowflake.png","png","256x256","13979","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s15-send-message.png","png","256x256","13918","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s17-skincare-routine.png","png","256x256","13652","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s17-before-after.png","png","256x256","13641","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s10-sparkle-1.png","png","256x256","13632","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s04-shield-check.png","png","256x256","13598","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s06-location-circle.png","png","256x256","13478","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s17-hydration.png","png","256x256","13469","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s19-arch-leaf.png","png","256x256","13451","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s08-leafy-vine-berries.png","png","256x256","13421","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s07-single-leaf.png","png","256x256","13341","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s10-dotted-circle.png","png","256x256","13249","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s02-globe.png","png","256x256","13218","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s04-eye.png","png","256x256","13133","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s12-quote-laurel.png","png","256x256","13054","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s18-book-leaf.png","png","256x256","12983","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s04-award-badge.png","png","256x256","12976","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s04-lotus.png","png","256x256","12873","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s12-faq-laurel.png","png","256x256","12870","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s05-shield-check.png","png","256x256","12846","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s18-quote-leaf.png","png","256x256","12831","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s14-results.png","png","256x256","12828","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s18-whatsapp-leaf.png","png","256x256","12771","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s14-faq.png","png","256x256","12711","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s20-star-flower.png","png","256x256","12695","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s01-heart.png","png","256x256","12685","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s20-heart-chat.png","png","256x256","12623","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s20-person-heart.png","png","256x256","12595","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s10-corner-leaf-5.png","png","256x256","12520","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s05-sunrise.png","png","256x256","12468","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s10-dotted-leaf-circle.png","png","256x256","12376","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s03-documents-stack.png","png","256x256","12324","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s10-small-leaf-curve.png","png","256x256","12323","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s15-check-approved.png","png","256x256","12281","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s10-sparkle-cluster.png","png","256x256","12248","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s06-search.png","png","256x256","12143","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s15-book-now.png","png","256x256","11981","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s17-natural-result.png","png","256x256","11954","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s12-laser-laurel.png","png","256x256","11937","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s07-berry-stem.png","png","256x256","11823","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s16-calendar-check-laurel.png","png","256x256","11815","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s03-checklist-search.png","png","256x256","11807","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s11-people-chat-leaf.png","png","256x256","11784","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s04-accessibility.png","png","256x256","11752","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s05-water-drop.png","png","256x256","11747","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s17-collagen-biostimulator.png","png","256x256","11703","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s11-arrow-leaf-circle.png","png","256x256","11679","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s10-plus-dots.png","png","256x256","11658","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s10-sparkle-4.png","png","256x256","11619","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s05-face-profile.png","png","256x256","11612","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s13-eye-leaf.png","png","256x256","11605","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s11-whatsapp-leaf-circle.png","png","256x256","11576","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s07-olive-branch.png","png","256x256","11567","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s06-cookie.png","png","256x256","11507","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s06-faq-bubble.png","png","256x256","11471","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s17-skin-texture.png","png","256x256","11468","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/favicons/sofiati-favicon-96.png","png","96x96","11411","true","","","","","","AVIF | WebP | retain source fallback where needed","96","false"
"assets/icons/s05-before-after-face.png","png","256x256","11394","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s12-growth-laurel.png","png","256x256","11340","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s10-lotus-small.png","png","256x256","11137","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s04-cookie.png","png","256x256","11077","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s15-plus-add.png","png","256x256","11052","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s19-small-branch.png","png","256x256","11036","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s07-fan-leaf.png","png","256x256","11031","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s10-leaf-corner-curve.png","png","256x256","11028","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s03-lab-document.png","png","256x256","10996","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s10-dots-triangle.png","png","256x256","10983","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s10-sparkle-dots.png","png","256x256","10980","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s20-care-hand-heart.png","png","256x256","10969","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s06-stars-rating.png","png","256x256","10944","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s07-leafy-branch.png","png","256x256","10941","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s03-article-pencil.png","png","256x256","10896","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s17-aftercare.png","png","256x256","10886","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s07-berry-branch.png","png","256x256","10851","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s08-berry-leaf-vine.png","png","256x256","10843","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s06-clock-circle.png","png","256x256","10659","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s08-vine-heart.png","png","256x256","10623","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s06-legal-document.png","png","256x256","10598","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s01-calendar.png","png","256x256","10508","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s08-tall-vine-berries.png","png","256x256","10474","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s10-dots-small.png","png","256x256","10464","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s15-explore-article.png","png","256x256","10451","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s01-checklist.png","png","256x256","10424","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s08-curly-tall-vine.png","png","256x256","10409","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s03-leaf-circle.png","png","256x256","10250","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s07-lotus-leaf.png","png","256x256","10234","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s01-bell.png","png","256x256","10225","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s02-search.png","png","256x256","10221","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s07-small-plant.png","png","256x256","10210","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s16-profile-search-laurel.png","png","256x256","10204","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s15-next-arrow.png","png","256x256","10186","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s07-angled-leaf-branch.png","png","256x256","10024","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s15-read-more.png","png","256x256","9962","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s08-scroll-vine.png","png","256x256","9937","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s02-heart-leaf.png","png","256x256","9903","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s07-oval-leaves.png","png","256x256","9868","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s03-treatment-options.png","png","256x256","9797","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s01-clock.png","png","256x256","9766","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s08-curly-vine.png","png","256x256","9723","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s07-lotus.png","png","256x256","9703","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s06-people-chat.png","png","256x256","9695","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s03-checklist-star.png","png","256x256","9672","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s17-wellness.png","png","256x256","9510","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s10-dots-pair.png","png","256x256","9479","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s01-chat-message.png","png","256x256","9463","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s16-checklist-laurel.png","png","256x256","9431","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s04-calendar-x.png","png","256x256","9424","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s03-calendar-check.png","png","256x256","9402","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s05-growth-chart.png","png","256x256","9379","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s17-anti-aging.png","png","256x256","9377","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s02-faq-bubble.png","png","256x256","9325","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s19-laurel-wreath.png","png","256x256","9315","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s10-corner-leaf-1.png","png","256x256","9314","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s01-profile-circle.png","png","256x256","9223","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s20-leaf-circle.png","png","256x256","9081","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s08-simple-vine.png","png","256x256","9059","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s07-small-leafy-stem.png","png","256x256","9036","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s01-whatsapp.png","png","256x256","8984","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s10-leaf-corner.png","png","256x256","8967","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s02-profile-circle.png","png","256x256","8964","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s04-balance-scale.png","png","256x256","8915","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s05-laser-spark.png","png","256x256","8903","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s01-location-pin.png","png","256x256","8902","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s07-two-leaves.png","png","256x256","8859","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s07-flourish-leaf.png","png","256x256","8805","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s08-straight-leaf-vine.png","png","256x256","8767","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s07-leaf-cluster.png","png","256x256","8760","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s10-corner-leaf-2.png","png","256x256","8758","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s02-external-link.png","png","256x256","8728","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s15-learn-more.png","png","256x256","8708","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s07-flower-stem.png","png","256x256","8697","true","css/site.css","CSS-dependent","CSS-dependent","decorative unless surrounding content establishes meaning","CSS resource discovery","AVIF | WebP | retain source fallback where needed","256","true"
"assets/icons/s07-fine-berry-branch.png","png","256x256","8662","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s07-curved-leaf-branch.png","png","256x256","8630","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s16-document-laurel.png","png","256x256","8603","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s06-shield-lock.png","png","256x256","8484","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s04-person-heart.png","png","256x256","8350","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
